model_id,month,units_sold,avg_price,dealership_count,revenue
C1063,2023-03,129,58767,15,7580943
C1064,2023-03,52,57994,10,3015688
C1066,2023-03,362,29156,9,10554472
C1067,2023-03,77,58743,15,4523211
C1068,2023-03,59,58631,8,3459229
C1069,2023-03,162,20903,10,3386286
C1071,2023-03,125,29172,15,3646500
C1072,2023-03,61,86465,19,5274365
C1073,2023-03,109,40702,23,4436518
C1074,2023-03,268,28769,15,7710092
C1075,2023-03,130,29523,11,3837990
C1077,2023-03,26,87002,8,2262052
C1078,2023-03,285,20851,24,5942535
C1079,2023-03,155,21000,20,3255000
C1080,2023-03,101,40649,22,4105549
C1081,2023-03,349,28793,22,10048757
C1082,2023-03,152,21208,15,3223616
C1083,2023-03,121,29065,24,3516865
C1084,2023-03,53,57674,24,3056722
C1086,2023-03,544,21276,14,11574144
C1087,2023-03,67,57986,12,3885062
C1088,2023-03,123,29255,14,3598365
C1089,2023-03,440,29254,13,12871760
C1090,2023-03,369,29008,14,10703952
C1093,2023-03,76,87208,17,6627808
C1094,2023-03,133,58554,8,7787682
C1095,2023-03,25,87423,13,2185575
C1096,2023-03,135,41161,20,5556735
C1097,2023-03,26,88292,14,2295592
C1098,2023-03,54,58292,11,3147768
C1099,2023-03,120,29192,21,3503040
C1102,2023-03,164,20723,21,3398572
C1002,2023-04,92,40493,16,3725356
C1003,2023-04,117,29431,9,3443427
C1006,2023-04,65,59206,21,3848390
C1007,2023-04,117,29051,10,3398967
C1008,2023-04,124,58695,22,7278180
C1009,2023-04,121,41151,15,4979271
C1010,2023-04,420,29330,22,12318600
C1011,2023-04,69,88745,8,6123405
C1012,2023-04,104,40846,21,4247984
C1013,2023-04,23,86903,16,1998769
C1015,2023-04,137,41201,13,5644537
C1016,2023-04,92,88676,11,8158192
C1017,2023-04,173,29587,13,5118551
C1018,2023-04,268,20777,14,5568236
C1019,2023-04,52,88247,16,4588844
C1020,2023-04,32,88581,25,2834592
C1021,2023-04,355,40432,22,14353360
C1022,2023-04,110,58665,20,6453150
C1023,2023-04,355,29538,15,10485990
C1024,2023-04,116,58948,22,6837968
C1025,2023-04,147,58911,13,8659917
C1026,2023-04,22,86441,8,1901702
C1027,2023-04,26,87330,18,2270580
C1028,2023-04,22,88661,17,1950542
C1029,2023-04,24,86565,18,2077560
C1030,2023-04,23,87761,23,2018503
C1031,2023-04,77,86258,11,6641866
C1033,2023-04,22,88443,10,1945746
C1034,2023-04,22,88564,21,1948408
C1035,2023-04,24,87228,11,2093472
C1036,2023-04,62,86999,14,5393938
C1037,2023-04,35,86567,22,3029845
C1039,2023-04,384,20715,14,7954560
C1040,2023-04,135,20984,19,2832840
C1041,2023-04,374,20867,17,7804258
C1043,2023-04,135,21173,23,2858355
C1044,2023-04,116,29226,13,3390216
C1045,2023-04,23,87839,14,2020297
C1049,2023-04,349,20700,24,7224300
C1050,2023-04,112,29043,20,3252816
C1051,2023-04,141,20706,23,2919546
C1052,2023-04,111,28787,11,3195357
C1053,2023-04,98,40876,25,4005848
C1056,2023-04,112,28836,11,3229632
C1057,2023-04,90,86485,24,7783650
C1058,2023-04,54,58798,12,3175092
C1059,2023-04,146,21045,9,3072570
C1060,2023-04,116,29520,24,3424320
C1061,2023-04,141,21046,17,2967486
C1062,2023-04,130,58439,11,7597070
C1063,2023-04,123,58171,8,7155033
C1064,2023-04,47,57789,10,2716083
C1066,2023-04,352,29108,25,10246016
C1067,2023-04,74,57900,18,4284600
C1068,2023-04,52,58098,22,3021096
C1069,2023-04,146,20845,25,3043370
C1071,2023-04,114,29149,20,3322986
C1072,2023-04,58,87576,20,5079408
C1073,2023-04,97,40494,19,3927918
C1074,2023-04,236,29563,18,6976868
C1075,2023-04,115,29603,21,3404345
C1077,2023-04,23,87235,14,2006405
C1078,2023-04,265,20995,20,5563675
C1079,2023-04,144,21272,24,3063168
C1080,2023-04,89,41370,10,3681930
C1081,2023-04,320,29392,20,9405440
C1082,2023-04,146,20702,12,3022492
C1083,2023-04,116,29210,18,3388360
C1084,2023-04,48,58831,24,2823888
C1086,2023-04,474,20933,13,9922242
C1087,2023-04,63,58645,25,3694635
C1088,2023-04,109,29462,21,3211358
C1089,2023-04,396,29065,8,11509740
C1090,2023-04,352,29379,13,10341408
C1093,2023-04,75,88714,25,6653550
C1094,2023-04,125,59072,9,7384000
C1095,2023-04,24,87826,13,2107824
C1096,2023-04,121,41087,15,4971527
C1097,2023-04,23,86911,9,1998953
C1098,2023-04,49,57869,10,2835581
C1099,2023-04,108,29478,12,3183624
C1102,2023-04,146,20770,15,3032420
C1002,2023-05,98,41057,11,4023586
C1003,2023-05,114,29610,12,3375540
C1006,2023-05,70,59064,8,4134480
C1007,2023-05,114,29090,18,3316260
C1008,2023-05,120,57740,21,6928800
C1009,2023-05,116,41445,21,4807620
C1010,2023-05,448,29259,22,13108032
C1011,2023-05,69,86795,10,5988855
C1012,2023-05,102,40261,15,4106622
C1013,2023-05,24,88197,21,2116728
C1015,2023-05,132,41191,14,5437212
C1016,2023-05,91,88036,15,8011276
C1017,2023-05,183,28924,10,5293092
C1018,2023-05,272,20873,22,5677456
C1019,2023-05,52,88523,13,4603196
C1020,2023-05,33,87737,12,2895321
C1021,2023-05,363,40711,10,14778093
C1022,2023-05,108,57879,8,6250932
C1023,2023-05,373,29016,20,10822968
C1024,2023-05,118,58711,18,6927898
C1025,2023-05,151,58078,15,8769778
C1026,2023-05,24,88041,21,2112984
C1027,2023-05,10,87615,24,876150
C1028,2023-05,23,87834,20,2020182
C1029,2023-05,23,88340,15,2031820
C1030,2023-05,24,88228,20,2117472
C1031,2023-05,75,87783,14,6583725
C1033,2023-05,23,86352,8,1986096
C1034,2023-05,23,86624,23,1992352
C1035,2023-05,24,88832,23,2131968
C1036,2023-05,61,87373,25,5329753
C1037,2023-05,39,88254,18,3441906
C1039,2023-05,393,20941,23,8229813
C1040,2023-05,143,20829,17,2978547
C1041,2023-05,394,21317,24,8398898
C1043,2023-05,142,20767,24,2948914
C1044,2023-05,108,29424,23,3177792
C1045,2023-05,23,88171,15,2027933
C1049,2023-05,377,21272,18,8019544
C1050,2023-05,111,29579,15,3283269
C1051,2023-05,146,20806,22,3037676
C1052,2023-05,110,29510,25,3246100
C1053,2023-05,97,41034,9,3980298
C1056,2023-05,116,28757,8,3335812
C1057,2023-05,95,88660,18,8422700
C1058,2023-05,55,58472,18,3215960
C1059,2023-05,134,21194,23,2839996
C1060,2023-05,109,29110,22,3172990
C1061,2023-05,135,20917,12,2823795
C1062,2023-05,141,58815,18,8292915
C1063,2023-05,125,58761,15,7345125
C1064,2023-05,48,58299,17,2798352
C1066,2023-05,336,29288,18,9840768
C1067,2023-05,74,58239,18,4309686
C1068,2023-05,52,58921,20,3063892
C1069,2023-05,137,21188,8,2902756
C1071,2023-05,116,29233,25,3391028
C1072,2023-05,59,88731,23,5235129
C1073,2023-05,94,40615,23,3817810
C1074,2023-05,235,29057,24,6828395
C1075,2023-05,113,29183,24,3297679
C1077,2023-05,22,87057,9,1915254
C1078,2023-05,263,20707,12,5445941
C1079,2023-05,144,21129,24,3042576
C1080,2023-05,95,41059,25,3900605
C1081,2023-05,311,29022,16,9025842
C1082,2023-05,139,21064,22,2927896
C1083,2023-05,117,29033,9,3396861
C1084,2023-05,50,57703,12,2885150
C1086,2023-05,523,21111,25,11041053
C1087,2023-05,64,58249,13,3727936
C1088,2023-05,111,29277,23,3249747
C1089,2023-05,384,28953,15,11117952
C1090,2023-05,356,28997,17,10322932
C1093,2023-05,72,88211,18,6351192
C1094,2023-05,122,58290,10,7111380
C1095,2023-05,23,87391,8,2009993
C1096,2023-05,125,40623,10,5077875
C1097,2023-05,23,88832,16,2043136
C1098,2023-05,51,59048,25,3011448
C1099,2023-05,117,29538,15,3455946
C1102,2023-05,136,21027,20,2859672
C1002,2023-06,108,40614,11,4386312
C1003,2023-06,130,28843,9,3749590
C1006,2023-06,82,59121,24,4847922
C1007,2023-06,128,29113,17,3726464
C1008,2023-06,146,58947,17,8606262
C1009,2023-06,132,41173,17,5434836
C1010,2023-06,504,28865,13,14547960
C1011,2023-06,83,86926,13,7214858
C1012,2023-06,126,41269,21,5199894
C1013,2023-06,29,87480,16,2536920
C1015,2023-06,159,41211,18,6552549
C1016,2023-06,107,86530,15,9258710
C1017,2023-06,205,29415,15,6030075
C1018,2023-06,301,21304,25,6412504
C1019,2023-06,61,87779,20,5354519
C1020,2023-06,39,88544,12,3453216
C1021,2023-06,425,41030,22,17437750
C1022,2023-06,124,58308,22,7230192
C1023,2023-06,412,29029,16,11959948
C1024,2023-06,135,59147,11,7984845
C1025,2023-06,61,57991,16,3537451
C1026,2023-06,27,88709,23,2395143
C1027,2023-06,30,87258,25,2617740
C1028,2023-06,26,86424,17,2247024
C1029,2023-06,26,87995,15,2287870
C1030,2023-06,25,86792,21,2169800
C1031,2023-06,90,86952,11,7825680
C1033,2023-06,25,87745,22,2193625
C1034,2023-06,26,87738,16,2281188
C1035,2023-06,25,88051,20,2201275
C1036,2023-06,68,88468,22,6015824
C1037,2023-06,44,86516,12,3806704
C1039,2023-06,445,21227,15,9446015
C1040,2023-06,164,21071,13,3455644
C1041,2023-06,425,21001,9,8925425
C1043,2023-06,154,20774,21,3199196
C1044,2023-06,123,29511,15,3629853
C1045,2023-06,25,88389,10,2209725
C1049,2023-06,408,20837,16,8501496
C1050,2023-06,124,29135,11,3612740
C1051,2023-06,64,20863,23,1335232
C1052,2023-06,120,29108,25,3492960
C1053,2023-06,105,41219,8,4327995
C1056,2023-06,127,29109,12,3696843
C1057,2023-06,99,86887,20,8601813
C1058,2023-06,67,58204,25,3899668
C1059,2023-06,163,21275,13,3467825
C1060,2023-06,128,28902,21,3699456
C1061,2023-06,153,21052,25,3220956
C1062,2023-06,153,58017,22,8876601
C1063,2023-06,137,58963,24,8077931
C1064,2023-06,56,59037,21,3306072
C1066,2023-06,159,29474,10,4686366
C1067,2023-06,81,58804,22,4763124
C1068,2023-06,60,57790,23,3467400
C1069,2023-06,158,21175,14,3345650
C1071,2023-06,125,29155,16,3644375
C1072,2023-06,64,86955,20,5565120
C1073,2023-06,103,40650,8,4186950
C1074,2023-06,285,28934,21,8246190
C1075,2023-06,130,29072,16,3779360
C1076,2023-06,158,21263,18,3359554
C1077,2023-06,25,87499,14,2187475
C1078,2023-06,287,21211,24,6087557
C1079,2023-06,160,20786,24,3325760
C1080,2023-06,100,40355,9,4035500
C1081,2023-06,369,29220,16,10782180
C1082,2023-06,150,21053,23,3157950
C1083,2023-06,125,29295,15,3661875
C1084,2023-06,55,58116,25,3196380
C1086,2023-06,585,21117,21,12353445
C1087,2023-06,72,58368,12,4202496
C1088,2023-06,129,28840,11,3720360
C1089,2023-06,448,29363,16,13154624
C1090,2023-06,386,29606,15,11427916
C1093,2023-06,81,87986,13,7126866
C1094,2023-06,146,59214,23,8645244
C1095,2023-06,26,86335,17,2244710
C1096,2023-06,153,41346,22,6325938
C1097,2023-06,27,86612,21,2338524
C1098,2023-06,60,57947,21,3476820
C1099,2023-06,129,28960,8,3735840
C1102,2023-06,151,21205,20,3201955
C1002,2023-07,111,41133,10,4565763
C1003,2023-07,142,29212,21,4148104
C1006,2023-07,90,57948,11,5215320
C1007,2023-07,143,29503,12,4218929
C1008,2023-07,157,58671,11,9211347
C1009,2023-07,158,40317,13,6370086
C1010,2023-07,514,29294,13,15057116
C1012,2023-07,133,40265,21,5355245
C1013,2023-07,31,86409,11,2678679
C1015,2023-07,181,40529,23,7335749
C1016,2023-07,257,86389,18,22201973
C1017,2023-07,238,28791,21,6852258
C1018,2023-07,354,20959,13,7419486
C1019,2023-07,69,86267,19,5952423
C1020,2023-07,82,87560,18,7179920
C1021,2023-07,951,41422,19,39392322
C1022,2023-07,143,57813,21,8267259
C1023,2023-07,450,29373,17,13217850
C1024,2023-07,155,58018,21,8992790
C1025,2023-07,179,58013,8,10384327
C1026,2023-07,29,87985,20,2551565
C1027,2023-07,35,88683,11,3103905
C1028,2023-07,29,88098,22,2554842
C1029,2023-07,29,87353,20,2533237
C1030,2023-07,29,87196,19,2528684
C1031,2023-07,96,86627,9,8316192
C1033,2023-07,29,87478,19,2536862
C1034,2023-07,29,88234,19,2558786
C1035,2023-07,28,87020,22,2436560
C1036,2023-07,77,88807,24,6838139
C1037,2023-07,48,87002,15,4176096
C1039,2023-07,477,21249,24,10135773
C1040,2023-07,168,20949,9,3519432
C1041,2023-07,511,20734,22,10595074
C1043,2023-07,171,20789,10,3554919
C1044,2023-07,59,29132,17,1718788
C1045,2023-07,29,87746,14,2544634
C1049,2023-07,437,21128,21,9232936
C1050,2023-07,139,28858,21,4011262
C1051,2023-07,180,21275,21,3829500
C1052,2023-07,133,28831,15,3834523
C1053,2023-07,113,41329,21,4670177
C1056,2023-07,137,28874,23,3955738
C1057,2023-07,119,88292,16,10506748
C1058,2023-07,75,58155,15,4361625
C1059,2023-07,174,21205,23,3689670
C1060,2023-07,133,28999,10,3856867
C1061,2023-07,174,21000,21,3654000
C1062,2023-07,178,57953,21,10315634
C1063,2023-07,147,58498,12,8599206
C1064,2023-07,63,57845,12,3644235
C1066,2023-07,424,28894,22,12251056
C1067,2023-07,95,58935,14,5598825
C1068,2023-07,72,57573,21,4145256
C1069,2023-07,173,21151,21,3659123
C1071,2023-07,137,29287,19,4012319
C1072,2023-07,73,88818,15,6483714
C1073,2023-07,120,41362,23,4963440
C1074,2023-07,305,28949,25,8829445
C1075,2023-07,135,29331,8,3959685
C1076,2023-07,171,21041,14,3598011
C1077,2023-07,28,88817,9,2486876
C1078,2023-07,346,21217,11,7341082
C1079,2023-07,171,21094,25,3607074
C1080,2023-07,116,40472,23,4694752
C1081,2023-07,394,29005,24,11427970
C1082,2023-07,175,20724,14,3626700
C1083,2023-07,138,29137,20,4020906
C1084,2023-07,64,58482,17,3742848
C1086,2023-07,603,21008,24,12667824
C1087,2023-07,83,57770,22,4794910
C1088,2023-07,137,29465,13,4036705
C1089,2023-07,511,28795,12,14714245
C1090,2023-07,423,29021,20,12275883
C1093,2023-07,90,88699,10,7982910
C1094,2023-07,159,57552,25,9150768
C1095,2023-07,28,87060,24,2437680
C1096,2023-07,171,41218,22,7048278
C1097,2023-07,28,86671,12,2426788
C1098,2023-07,68,57974,15,3942232
C1099,2023-07,143,28973,18,4143139
C1102,2023-07,170,21203,22,3604510
C1002,2023-08,111,41295,19,4583745
C1003,2023-08,142,29471,25,4184882
C1006,2023-08,90,57729,9,5195610
C1007,2023-08,133,29196,13,3883068
C1008,2023-08,153,58872,19,9007416
C1009,2023-08,165,40710,21,6717150
C1010,2023-08,569,28772,10,16371268
C1012,2023-08,142,40731,11,5783802
C1013,2023-08,32,87088,19,2786816
C1015,2023-08,186,40317,9,7498962
C1016,2023-08,119,88446,23,10525074
C1017,2023-08,244,28911,21,7054284
C1018,2023-08,338,21147,14,7147686
C1019,2023-08,69,87349,15,6027081
C1020,2023-08,46,87620,15,4030520
C1021,2023-08,464,40978,23,19013792
C1022,2023-08,145,57611,11,8353595
C1023,2023-08,234,29279,11,6851286
C1024,2023-08,152,57553,23,8748056
C1025,2023-08,183,59034,9,10803222
C1026,2023-08,27,87565,10,2364255
C1027,2023-08,37,86386,19,3196282
C1028,2023-08,30,87193,11,2615790
C1029,2023-08,29,87618,8,2540922
C1030,2023-08,30,87090,13,2612700
C1031,2023-08,98,86589,19,8485722
C1033,2023-08,29,86772,14,2516388
C1034,2023-08,28,88252,13,2471056
C1035,2023-08,29,86697,17,2514213
C1036,2023-08,153,87951,14,13456503
C1037,2023-08,48,86438,12,4149024
C1039,2023-08,470,21059,16,9897730
C1040,2023-08,179,21000,16,3759000
C1041,2023-08,491,20707,24,10167137
C1043,2023-08,167,21221,22,3543907
C1044,2023-08,144,28761,25,4141584
C1045,2023-08,28,87493,17,2449804
C1049,2023-08,458,21096,14,9661968
C1050,2023-08,142,29419,24,4177498
C1051,2023-08,170,21185,10,3601450
C1052,2023-08,139,28789,14,4001671
C1053,2023-08,118,40350,20,4761300
C1054,2023-08,112,40643,21,4552016
C1056,2023-08,132,28959,19,3822588
C1057,2023-08,112,87272,23,9774464
C1058,2023-08,76,58996,22,4483696
C1059,2023-08,175,21204,13,3710700
C1060,2023-08,137,28761,16,3940257
C1061,2023-08,176,20968,8,3690368
C1062,2023-08,168,57721,12,9697128
C1063,2023-08,162,58300,12,9444600
C1064,2023-08,28,58343,10,1633604
C1066,2023-08,459,29240,16,13421160
C1067,2023-08,100,58212,21,5821200
C1068,2023-08,72,58118,20,4184496
C1069,2023-08,170,21076,24,3582920
C1071,2023-08,141,29130,14,4107330
C1072,2023-08,79,87784,25,6934936
C1073,2023-08,113,40451,14,4570963
C1074,2023-08,318,28830,15,9167940
C1075,2023-08,144,28782,9,4144608
C1076,2023-08,176,21270,18,3743520
C1077,2023-08,28,88195,14,2469460
C1078,2023-08,346,21004,13,7267384
C1079,2023-08,166,20981,12,3482846
C1080,2023-08,110,40457,19,4450270
C1081,2023-08,413,29122,21,12027386
C1082,2023-08,177,21096,11,3733992
C1083,2023-08,135,28992,15,3913920
C1084,2023-08,66,59181,21,3905946
C1086,2023-08,617,20721,23,12784857
C1087,2023-08,82,57821,12,4741322
C1088,2023-08,138,29129,20,4019802
C1089,2023-08,500,28826,11,14413000
C1090,2023-08,430,29180,20,12547400
C1093,2023-08,94,86892,17,8167848
C1094,2023-08,152,58313,25,8863576
C1095,2023-08,28,87202,14,2441656
C1096,2023-08,175,40957,13,7167475
C1097,2023-08,29,88299,25,2560671
C1098,2023-08,72,58209,15,4191048
C1099,2023-08,139,29220,18,4061580
C1102,2023-08,168,20731,17,3482808
C1002,2023-09,106,41376,19,4385856
C1003,2023-09,128,29067,20,3720576
C1006,2023-09,82,57824,12,4741568
C1007,2023-09,131,28762,19,3767822
C1008,2023-09,147,58996,25,8672412
C1009,2023-09,151,41278,16,6232978
C1010,2023-09,475,29246,9,13891850
C1012,2023-09,139,41008,14,5700112
C1013,2023-09,32,86619,17,2771808
C1015,2023-09,171,40689,11,6957819
C1016,2023-09,108,88372,15,9544176
C1017,2023-09,223,29163,22,6503349
C1018,2023-09,320,21276,13,6808320
C1019,2023-09,63,86936,16,5476968
C1020,2023-09,41,87288,21,3578808
C1021,2023-09,436,41136,8,17935296
C1022,2023-09,130,58550,10,7611500
C1023,2023-09,441,29187,9,12871467
C1024,2023-09,134,57612,8,7720008
C1025,2023-09,171,58817,14,10057707
C1026,2023-09,25,88201,20,2205025
C1027,2023-09,34,88674,9,3014916
C1028,2023-09,26,88433,11,2299258
C1029,2023-09,25,87894,17,2197350
C1030,2023-09,25,87101,10,2177525
C1031,2023-09,90,86701,12,7803090
C1033,2023-09,26,86402,10,2246452
C1034,2023-09,25,88278,11,2206950
C1035,2023-09,26,88251,18,2294526
C1036,2023-09,76,87364,24,6639664
C1037,2023-09,47,87752,23,4124344
C1039,2023-09,439,20930,17,9188270
C1040,2023-09,160,20839,25,3334240
C1041,2023-09,458,20907,22,9575406
C1043,2023-09,163,21264,24,3466032
C1044,2023-09,127,28862,24,3665474
C1045,2023-09,27,87397,21,2359719
C1049,2023-09,416,20983,22,8728928
C1050,2023-09,121,29418,14,3559578
C1051,2023-09,152,21022,15,3195344
C1052,2023-09,125,29317,15,3664625
C1053,2023-09,103,41085,12,4231755
C1054,2023-09,100,41246,25,4124600
C1056,2023-09,121,28774,17,3481654
C1057,2023-09,108,88087,21,9513396
C1058,2023-09,68,57924,12,3938832
C1059,2023-09,154,21155,12,3257870
C1060,2023-09,122,28996,10,3537512
C1061,2023-09,154,20918,12,3221372
C1062,2023-09,157,58089,11,9119973
C1063,2023-09,139,57755,9,8027945
C1064,2023-09,57,58660,12,3343620
C1066,2023-09,426,28966,10,12339516
C1067,2023-09,87,58847,12,5119689
C1068,2023-09,68,57988,24,3943184
C1069,2023-09,153,21303,12,3259359
C1071,2023-09,125,29134,10,3641750
C1072,2023-09,68,86619,20,5890092
C1073,2023-09,109,41317,9,4503553
C1074,2023-09,284,28907,17,8209588
C1075,2023-09,120,29314,12,3517680
C1076,2023-09,161,21295,11,3428495
C1077,2023-09,26,86670,18,2253420
C1078,2023-09,325,20758,23,6746350
C1079,2023-09,162,21221,25,3437802
C1080,2023-09,102,40787,9,4160274
C1081,2023-09,388,28828,13,11185264
C1082,2023-09,151,21077,23,3182627
C1083,2023-09,121,29452,13,3563692
C1084,2023-09,61,58958,19,3596438
C1086,2023-09,580,20947,20,12149260
C1087,2023-09,78,58809,20,4587102
C1088,2023-09,62,29552,13,1832224
C1089,2023-09,459,29402,23,13495518
C1090,2023-09,415,29442,24,12218430
C1093,2023-09,90,88346,10,7951140
C1094,2023-09,150,57902,17,8685300
C1095,2023-09,25,86880,11,2172000
C1096,2023-09,153,41150,21,6295950
C1097,2023-09,26,87051,24,2263326
C1098,2023-09,67,58786,8,3938662
C1099,2023-09,123,29273,10,3600579
C1102,2023-09,150,20830,23,3124500
C1002,2023-10,94,40335,24,3791490
C1003,2023-10,52,29093,9,1512836
C1005,2023-10,144,21225,14,3056400
C1006,2023-10,78,58259,10,4544202
C1007,2023-10,51,28882,8,1472982
C1008,2023-10,125,57870,23,7233750
C1009,2023-10,136,41048,11,5582528
C1010,2023-10,449,28814,24,12937486
C1012,2023-10,129,41033,15,5293257
C1013,2023-10,29,86840,14,2518360
C1015,2023-10,154,40712,11,6269648
C1016,2023-10,99,86365,14,8550135
C1017,2023-10,208,29092,11,6051136
C1018,2023-10,285,21205,19,6043425
C1019,2023-10,55,86262,16,4744410
C1020,2023-10,38,87957,9,3342366
C1021,2023-10,386,40522,12,15641492
C1022,2023-10,122,57579,11,7024638
C1023,2023-10,378,28868,20,10912104
C1024,2023-10,128,59058,24,7559424
C1025,2023-10,161,58559,15,9427999
C1026,2023-10,23,86915,20,1999045
C1027,2023-10,32,86542,21,2769344
C1028,2023-10,22,87595,12,1927090
C1029,2023-10,24,88018,14,2112432
C1030,2023-10,23,86722,19,1994606
C1031,2023-10,78,88790,22,6925620
C1033,2023-10,23,86591,18,1991593
C1034,2023-10,22,87656,25,1928432
C1035,2023-10,23,87845,19,2020435
C1036,2023-10,70,87300,22,6111000
C1037,2023-10,42,86740,8,3643080
C1039,2023-10,406,20830,23,8456980
C1040,2023-10,136,20943,21,2848248
C1041,2023-10,406,21049,20,8545894
C1043,2023-10,139,21284,15,2958476
C1044,2023-10,111,29301,21,3252411
C1045,2023-10,24,88446,23,2122704
C1049,2023-10,773,20747,17,16037431
C1050,2023-10,114,29504,25,3363456
C1051,2023-10,134,20827,19,2790818
C1052,2023-10,58,29348,14,1702184
C1053,2023-10,92,41080,18,3779360
C1054,2023-10,95,41199,18,3913905
C1056,2023-10,111,29539,10,3278829
C1057,2023-10,101,86815,22,8768315
C1058,2023-10,64,59182,13,3787648
C1059,2023-10,144,21054,11,3031776
C1060,2023-10,117,29056,15,3399552
C1061,2023-10,143,20862,21,2983266
C1062,2023-10,148,58237,16,8619076
C1063,2023-10,132,58503,16,7722396
C1064,2023-10,56,57618,15,3226608
C1066,2023-10,385,29233,24,11254705
C1067,2023-10,78,57906,13,4516668
C1068,2023-10,60,58124,17,3487440
C1069,2023-10,145,20813,19,3017885
C1071,2023-10,114,28884,20,3292776
C1072,2023-10,65,88090,24,5725850
C1073,2023-10,91,40775,25,3710525
C1074,2023-10,263,29339,9,7716157
C1075,2023-10,115,29264,10,3365360
C1076,2023-10,137,21097,22,2890289
C1077,2023-10,22,86992,10,1913824
C1078,2023-10,295,21169,8,6244855
C1079,2023-10,136,20901,24,2842536
C1080,2023-10,94,41248,22,3877312
C1081,2023-10,338,28980,20,9795240
C1082,2023-10,134,20727,20,2777418
C1083,2023-10,109,29433,11,3208197
C1084,2023-10,55,57909,18,3184995
C1086,2023-10,516,21069,18,10871604
C1087,2023-10,70,57778,8,4044460
C1088,2023-10,112,29355,25,3287760
C1089,2023-10,428,29159,20,12480052
C1090,2023-10,356,29521,13,10509476
C1091,2023-10,23,86769,17,1995687
C1093,2023-10,79,87625,16,6922375
C1094,2023-10,133,58116,11,7729428
C1095,2023-10,23,86379,8,1986717
C1096,2023-10,140,40638,24,5689320
C1097,2023-10,23,88493,14,2035339
C1098,2023-10,62,57770,8,3581740
C1099,2023-10,117,29464,19,3447288
C1102,2023-10,138,20926,15,2887788
C1002,2023-11,91,41189,8,3748199
C1003,2023-11,116,28989,22,3362724
C1005,2023-11,141,20737,21,2923917
C1006,2023-11,81,57841,10,4685121
C1007,2023-11,114,29186,18,3327204
C1008,2023-11,127,59219,10,7520813
C1009,2023-11,147,40899,11,6012153
C1010,2023-11,458,29583,13,13549014
C1012,2023-11,132,41378,10,5461896
C1013,2023-11,29,86455,10,2507195
C1015,2023-11,160,40784,18,6525440
C1016,2023-11,96,88063,8,8454048
C1017,2023-11,219,29452,9,6449988
C1018,2023-11,292,21079,22,6155068
C1019,2023-11,60,86346,13,5180760
C1020,2023-11,38,87307,8,3317666
C1021,2023-11,398,40810,8,16242380
C1022,2023-11,119,58563,18,6968997
C1023,2023-11,383,29435,25,11273605
C1024,2023-11,126,58761,18,7403886
C1025,2023-11,159,58908,24,9366372
C1026,2023-11,23,88295,11,2030785
C1027,2023-11,32,86909,19,2781088
C1028,2023-11,22,87314,14,1920908
C1029,2023-11,23,86326,25,1985498
C1030,2023-11,23,87597,15,2014731
C1031,2023-11,78,86609,22,6755502
C1033,2023-11,23,86880,11,1998240
C1034,2023-11,24,88165,19,2115960
C1035,2023-11,23,88625,8,2038375
C1036,2023-11,68,88316,23,6005488
C1037,2023-11,43,87271,22,3752653
C1039,2023-11,398,21069,14,8385462
C1040,2023-11,142,20836,8,2958712
C1041,2023-11,409,20815,12,8513335
C1043,2023-11,134,21202,24,2841068
C1044,2023-11,110,29229,14,3215190
C1045,2023-11,22,87069,22,1915518
C1049,2023-11,411,21263,12,8739093
C1050,2023-11,111,28777,25,3194247
C1051,2023-11,136,20956,8,2850016
C1052,2023-11,115,28787,12,3310505
C1053,2023-11,92,40329,9,3710268
C1054,2023-11,97,40958,20,3972926
C1055,2023-11,24,88290,21,2118960
C1056,2023-11,110,29408,8,3234880
C1057,2023-11,97,86701,19,8409997
C1058,2023-11,65,57764,11,3754660
C1059,2023-11,139,21062,19,2927618
C1060,2023-11,115,29239,17,3362485
C1061,2023-11,135,20709,18,2795715
C1062,2023-11,142,58019,23,8238698
C1063,2023-11,131,58018,24,7600358
C1064,2023-11,57,59100,11,3368700
C1066,2023-11,387,28799,8,11145213
C1067,2023-11,82,58547,8,4800854
C1068,2023-11,60,59006,14,3540360
C1069,2023-11,135,21259,22,2869965
C1071,2023-11,116,28849,21,3346484
C1072,2023-11,63,87869,16,5535747
C1073,2023-11,92,41340,8,3803280
C1074,2023-11,269,29205,24,7856145
C1075,2023-11,113,29433,15,3325929
C1076,2023-11,142,21004,19,2982568
C1077,2023-11,24,87975,17,2111400
C1078,2023-11,283,21008,17,5945264
C1079,2023-11,136,20700,14,2815200
C1080,2023-11,98,41147,21,4032406
C1081,2023-11,335,29553,13,9900255
C1082,2023-11,137,20767,17,2845079
C1083,2023-11,108,28977,11,3129516
C1084,2023-11,58,57878,17,3356924
C1086,2023-11,520,21017,21,10928840
C1087,2023-11,71,58069,16,4122899
C1088,2023-11,113,28938,15,3269994
C1089,2023-11,439,29078,9,12765242
C1090,2023-11,384,29380,9,11281920
C1091,2023-11,23,86433,21,1987959
C1092,2023-11,23,88018,15,2024414
C1093,2023-11,79,87298,8,6896542
C1094,2023-11,137,58369,14,7996553
C1095,2023-11,22,86806,22,1909732
C1096,2023-11,155,40730,17,6313150
C1097,2023-11,22,88206,19,1940532
C1098,2023-11,60,58193,24,3491580
C1099,2023-11,109,28911,10,3151299
